#Timestamp	gCO2/kWh	Fossil [%]	Renewable [%]	EUR/MWh
2024-02-24T12:00:00	202.643	0	0	40.32
2024-02-24T13:00:00	199.227	0	0	32.22
2024-02-24T14:00:00	222.38	0	0	37.6
2024-02-24T15:00:00	254.561	0	0	45
2024-02-24T16:00:00	311.754	0	0	55.95
2024-02-24T17:00:00	355.106	0	0	71.67
2024-02-24T18:00:00	353.396	0	0	80
2024-02-24T19:00:00	351.75	0	0	74.13
2024-02-24T20:00:00	345.492	0	0	65.17
2024-02-24T21:00:00	341.836	0	0	59.94
2024-02-24T22:00:00	335.115	0	0	56.22
2024-02-24T23:00:00	320.189	0	0	52.2
2024-02-25T00:00:00	314.013	0	0	56.57
2024-02-25T01:00:00	312.328	0	0	55.44
2024-02-25T02:00:00	315.462	0	0	55.38
2024-02-25T03:00:00	318.635	0	0	54.89
2024-02-25T04:00:00	330.339	0	0	55.19
2024-02-25T05:00:00	335.417	0	0	55.07
2024-02-25T06:00:00	333.834	0	0	56.71
2024-02-25T07:00:00	335.663	0	0	59.92
2024-02-25T08:00:00	311.216	0	0	61.58
2024-02-25T09:00:00	285.225	0	0	61.82
2024-02-25T10:00:00	259.006	0	0	56.31
2024-02-25T11:00:00	239.388	0	0	54.12
2024-02-25T12:00:00	221.575	0	0	50
2024-02-25T13:00:00	226.451	0	0	46.03
2024-02-25T14:00:00	256.907	0	0	49.84
2024-02-25T15:00:00	317.946	0	0	55
2024-02-25T16:00:00	408.59	0	0	67.8
2024-02-25T17:00:00	473.887	0	0	82.19
2024-02-25T18:00:00	470.3	0	0	93.69
2024-02-25T19:00:00	467.585	0	0	79.18
2024-02-25T20:00:00	479.638	0	0	69.99
2024-02-25T21:00:00	482.58	0	0	65.92
2024-02-25T22:00:00	485.849	0	0	65.23
2024-02-25T23:00:00	474.856	0	0	58.38
2024-02-26T00:00:00	453.341	0	0	57.83
2024-02-26T01:00:00	438.79	0	0	56.82
2024-02-26T02:00:00	427.534	0	0	55.7
2024-02-26T03:00:00	413.118	0	0	51.8
2024-02-26T04:00:00	408.122	0	0	53.3
2024-02-26T05:00:00	428.418	0	0	57.92
2024-02-26T06:00:00	452.34	0	0	70.02
2024-02-26T07:00:00	450.201	0	0	79.9
2024-02-26T08:00:00	421.347	0	0	81.6
2024-02-26T09:00:00	396.11	0	0	73.83
2024-02-26T10:00:00	373.568	0	0	66.65
2024-02-26T11:00:00	357.907	0	0	65.03
2024-02-26T12:00:00	351.562	0	0	58.42
2024-02-26T13:00:00	360.058	0	0	58.19
2024-02-26T14:00:00	378.568	0	0	61.29
2024-02-26T15:00:00	399.97	0	0	64.95
2024-02-26T16:00:00	441.999	0	0	69.99
2024-02-26T17:00:00	448.195	0	0	77
2024-02-26T18:00:00	432.625	0	0	85.32
2024-02-26T19:00:00	430.663	0	0	81.01
2024-02-26T20:00:00	439.07	0	0	72.21
2024-02-26T21:00:00	444.274	0	0	65.69
2024-02-26T22:00:00	452.071	0	0	65.21
2024-02-26T23:00:00	443.049	0	0	60.76
2024-02-27T00:00:00	432.93	0	0	57.62
2024-02-27T01:00:00	442.434	0	0	57.55
2024-02-27T02:00:00	453.116	0	0	57.35
2024-02-27T03:00:00	462.599	0	0	56.87
2024-02-27T04:00:00	478.658	0	0	57.35
2024-02-27T05:00:00	517.541	0	0	63.1
2024-02-27T06:00:00	536.445	0	0	74.31
2024-02-27T07:00:00	529.124	0	0	95.63
2024-02-27T08:00:00	520.116	0	0	95.78
2024-02-27T09:00:00	506.422	0	0	80.81
2024-02-27T10:00:00	486.741	0	0	68.71
2024-02-27T11:00:00	474.657	0	0	64.93
2024-02-27T12:00:00	473.927	0	0	59.26
2024-02-27T13:00:00	475.734	0	0	59.25
2024-02-27T14:00:00	487.564	0	0	64.71
2024-02-27T15:00:00	514.011	0	0	72.06
2024-02-27T16:00:00	551.996	0	0	79.82
2024-02-27T17:00:00	572.858	0	0	98.02
2024-02-27T18:00:00	569.289	0	0	111.8
2024-02-27T19:00:00	570.154	0	0	105.17
2024-02-27T20:00:00	587.512	0	0	84.36
2024-02-27T21:00:00	599.293	0	0	72.37
2024-02-27T22:00:00	595.914	0	0	70.27
2024-02-27T23:00:00	580.417	0	0	64.97
2024-02-28T00:00:00	562.108	0	0	60.36
2024-02-28T01:00:00	561.083	0	0	59.4
2024-02-28T02:00:00	564.992	0	0	61.34
2024-02-28T03:00:00	568.825	0	0	63.46
2024-02-28T04:00:00	574.399	0	0	63.74
2024-02-28T05:00:00	582.484	0	0	67.44
2024-02-28T06:00:00	585.948	0	0	74.3
2024-02-28T07:00:00	563.708	0	0	98.89
2024-02-28T08:00:00	547.145	0	0	104.49
2024-02-28T09:00:00	520.859	0	0	85.46
2024-02-28T10:00:00	490.204	0	0	73.99
2024-02-28T11:00:00	459.202	0	0	67.55
2024-02-28T12:00:00	428.681	0	0	63.93
2024-02-28T13:00:00	414.21	0	0	60.72
2024-02-28T14:00:00	427.517	0	0	61.51
2024-02-28T15:00:00	472.749	0	0	70.43
2024-02-28T16:00:00	529.836	0	0	74.96
2024-02-28T17:00:00	560.037	0	0	93.04
2024-02-28T18:00:00	538.146	0	0	93.24
2024-02-28T19:00:00	527.981	0	0	78.29
2024-02-28T20:00:00	509.998	0	0	65.44
2024-02-28T21:00:00	478.583	0	0	62.59
2024-02-28T22:00:00	459.377	0	0	64.02
2024-02-28T23:00:00	427.422	0	0	55.12
2024-02-29T00:00:00	377.605	0	0	55.11
2024-02-29T01:00:00	346.71	0	0	53.33
2024-02-29T02:00:00	327.58	0	0	50.06
2024-02-29T03:00:00	317.847	0	0	47.03
2024-02-29T04:00:00	309.011	0	0	47.15
2024-02-29T05:00:00	317.479	0	0	53.32
2024-02-29T06:00:00	335.55	0	0	62.03
2024-02-29T07:00:00	339.818	0	0	73.74
2024-02-29T08:00:00	322.799	0	0	73.89
2024-02-29T09:00:00	302.749	0	0	70.39
2024-02-29T10:00:00	274.095	0	0	60.47
2024-02-29T11:00:00	254.071	0	0	55.01
2024-02-29T12:00:00	246.192	0	0	53.98
2024-02-29T13:00:00	247.182	0	0	56.02
2024-02-29T14:00:00	259.562	0	0	55.07
2024-02-29T15:00:00	309.814	0	0	64.96
2024-02-29T16:00:00	369.84	0	0	70.98
2024-02-29T17:00:00	402.702	0	0	81.28
2024-02-29T18:00:00	389.031	0	0	86.26
2024-02-29T19:00:00	377.317	0	0	80.99
2024-02-29T20:00:00	373.866	0	0	72.77
2024-02-29T21:00:00	360.028	0	0	67.25
2024-02-29T22:00:00	360.056	0	0	64.9
2024-02-29T23:00:00	363.171	0	0	60.9
2024-03-01T00:00:00	360.243	0	0	62.04
2024-03-01T01:00:00	358.422	0	0	61.42
2024-03-01T02:00:00	356.066	0	0	58.14
2024-03-01T03:00:00	351.835	0	0	57.83
2024-03-01T04:00:00	352.11	0	0	58.3
2024-03-01T05:00:00	362.899	0	0	62.49
2024-03-01T06:00:00	384.174	0	0	71.58
2024-03-01T07:00:00	389.816	0	0	79.36
2024-03-01T08:00:00	374.746	0	0	83.79
2024-03-01T09:00:00	370.153	0	0	75.88
2024-03-01T10:00:00	361.214	0	0	66.52
2024-03-01T11:00:00	358.387	0	0	64.76
2024-03-01T12:00:00	365.056	0	0	63.08
2024-03-01T13:00:00	372.389	0	0	64.63
2024-03-01T14:00:00	385.834	0	0	67.11
2024-03-01T15:00:00	403.427	0	0	72.57
2024-03-01T16:00:00	429.139	0	0	78.94
2024-03-01T17:00:00	445.541	0	0	89.4
2024-03-01T18:00:00	425.775	0	0	93.73
2024-03-01T19:00:00	424.124	0	0	87.19
2024-03-01T20:00:00	422.686	0	0	77.49
2024-03-01T21:00:00	409.468	0	0	71.62
2024-03-01T22:00:00	398.065	0	0	70.06
2024-03-01T23:00:00	383.291	0	0	66.39
2024-03-02T00:00:00	365.413	0	0	59.95
2024-03-02T01:00:00	360.26	0	0	56.03
2024-03-02T02:00:00	351.391	0	0	56.02
2024-03-02T03:00:00	342.812	0	0	55.48
2024-03-02T04:00:00	348.624	0	0	54.88
2024-03-02T05:00:00	355.671	0	0	55.99
2024-03-02T06:00:00	358.092	0	0	56.58
2024-03-02T07:00:00	358.237	0	0	60.67
2024-03-02T08:00:00	342.607	0	0	63.76
2024-03-02T09:00:00	311.832	0	0	65.75
2024-03-02T10:00:00	275.685	0	0	60.44
2024-03-02T11:00:00	247.025	0	0	59.18
2024-03-02T12:00:00	223.551	0	0	55.83
2024-03-02T13:00:00	216.484	0	0	54.9
2024-03-02T14:00:00	239.938	0	0	59.86
2024-03-02T15:00:00	293.319	0	0	66.08
2024-03-02T16:00:00	360.512	0	0	73
2024-03-02T17:00:00	402.666	0	0	80.63
2024-03-02T18:00:00	378.638	0	0	93.6
2024-03-02T19:00:00	353.529	0	0	89.9
2024-03-02T20:00:00	321.923	0	0	76.98
2024-03-02T21:00:00	296.227	0	0	69.81
2024-03-02T22:00:00	299.139	0	0	60.94
2024-03-02T23:00:00	301.472	0	0	54.99
2024-03-03T00:00:00	306.304	0	0	54.5
2024-03-03T01:00:00	301.976	0	0	53.63
2024-03-03T02:00:00	312.539	0	0	53.8
2024-03-03T03:00:00	317.997	0	0	55.59
2024-03-03T04:00:00	325.144	0	0	55.31
2024-03-03T05:00:00	334.037	0	0	55.82
2024-03-03T06:00:00	349.097	0	0	56
2024-03-03T07:00:00	338.98	0	0	56.88
2024-03-03T08:00:00	302.85	0	0	54.77
2024-03-03T09:00:00	277.86	0	0	53.99
2024-03-03T10:00:00	251.702	0	0	52.01
2024-03-03T11:00:00	239.746	0	0	49.46
2024-03-03T12:00:00	232.416	0	0	47.51
2024-03-03T13:00:00	223.051	0	0	42.51
2024-03-03T14:00:00	229.214	0	0	46.84
2024-03-03T15:00:00	264.344	0	0	54.13
2024-03-03T16:00:00	341.012	0	0	60.28
2024-03-03T17:00:00	423.791	0	0	75.58
2024-03-03T18:00:00	424.722	0	0	84.36
2024-03-03T19:00:00	426.801	0	0	86.96
2024-03-03T20:00:00	436.898	0	0	81.8
2024-03-03T21:00:00	442.654	0	0	75
2024-03-03T22:00:00	454.794	0	0	72.18
2024-03-03T23:00:00	470.609	0	0	72.42
2024-03-04T00:00:00	486.754	0	0	69.13
2024-03-04T01:00:00	504.074	0	0	67.9
2024-03-04T02:00:00	517.506	0	0	67.41
2024-03-04T03:00:00	526.777	0	0	66.22
2024-03-04T04:00:00	544.449	0	0	65.59
2024-03-04T05:00:00	561.894	0	0	70.83
2024-03-04T06:00:00	568.664	0	0	81.18
2024-03-04T07:00:00	548.036	0	0	96.67
2024-03-04T08:00:00	516.571	0	0	102.97
2024-03-04T09:00:00	495.822	0	0	85.02
2024-03-04T10:00:00	475.672	0	0	71.93
2024-03-04T11:00:00	452.469	0	0	64.89
2024-03-04T12:00:00	445.249	0	0	63.93
2024-03-04T13:00:00	452.922	0	0	61.1
2024-03-04T14:00:00	475.829	0	0	62.5
2024-03-04T15:00:00	503.225	0	0	69.86
2024-03-04T16:00:00	531.161	0	0	75.95
2024-03-04T17:00:00	553.197	0	0	90.59
2024-03-04T18:00:00	544.467	0	0	105.18
2024-03-04T19:00:00	540.63	0	0	99.13
2024-03-04T20:00:00	551.186	0	0	80.52
2024-03-04T21:00:00	545.49	0	0	71.39
2024-03-04T22:00:00	534.07	0	0	67.49
2024-03-04T23:00:00	518.276	0	0	63.93
2024-03-05T00:00:00	508.372	0	0	61.96
2024-03-05T01:00:00	503.21	0	0	61.67
2024-03-05T02:00:00	498.736	0	0	61.33
2024-03-05T03:00:00	497.34	0	0	59.86
2024-03-05T04:00:00	504.149	0	0	60.56
2024-03-05T05:00:00	520.247	0	0	61.67
2024-03-05T06:00:00	534.464	0	0	71.53
2024-03-05T07:00:00	531.165	0	0	79.28
2024-03-05T08:00:00	503.929	0	0	83.02
2024-03-05T09:00:00	474.348	0	0	77
2024-03-05T10:00:00	451.599	0	0	71.15
2024-03-05T11:00:00	441.478	0	0	69.72
2024-03-05T12:00:00	447.979	0	0	66.01
2024-03-05T13:00:00	457.714	0	0	65.83
2024-03-05T14:00:00	469.896	0	0	69.61
2024-03-05T15:00:00	485.878	0	0	70.67
2024-03-05T16:00:00	505.503	0	0	76.28
2024-03-05T17:00:00	524.606	0	0	82.07
2024-03-05T18:00:00	510.458	0	0	104.38
2024-03-05T19:00:00	515.602	0	0	112.99
2024-03-05T20:00:00	526.457	0	0	93.12
2024-03-05T21:00:00	536.655	0	0	82.81
2024-03-05T22:00:00	547.255	0	0	76.08
2024-03-05T23:00:00	550.381	0	0	71.83
2024-03-06T00:00:00	555.825	0	0	71
2024-03-06T01:00:00	569.898	0	0	70.7
2024-03-06T02:00:00	578.256	0	0	70.46
2024-03-06T03:00:00	581.85	0	0	69.74
2024-03-06T04:00:00	587.801	0	0	70.46
2024-03-06T05:00:00	596.018	0	0	73.91
2024-03-06T06:00:00	598.756	0	0	83.98
2024-03-06T07:00:00	568.424	0	0	106.64
2024-03-06T08:00:00	542.248	0	0	108.7
2024-03-06T09:00:00	511.551	0	0	87.21
2024-03-06T10:00:00	471.497	0	0	75.92
2024-03-06T11:00:00	438.369	0	0	72.02
2024-03-06T12:00:00	429.834	0	0	69.35
2024-03-06T13:00:00	440.388	0	0	69.29
2024-03-06T14:00:00	468.009	0	0	70.64
2024-03-06T15:00:00	510	0	0	72.26
2024-03-06T16:00:00	559.087	0	0	81.06
2024-03-06T17:00:00	584.421	0	0	100
2024-03-06T18:00:00	573.718	0	0	119.58
2024-03-06T19:00:00	559.324	0	0	119.25
2024-03-06T20:00:00	568.306	0	0	93.4
2024-03-06T21:00:00	575.204	0	0	80.15
2024-03-06T22:00:00	566.674	0	0	77.98
2024-03-06T23:00:00	553.214	0	0	74.34
2024-03-07T00:00:00	542.393	0	0	73.33
2024-03-07T01:00:00	543.781	0	0	72.32
2024-03-07T02:00:00	550.171	0	0	70.34
2024-03-07T03:00:00	555.692	0	0	68.71
2024-03-07T04:00:00	555.436	0	0	69.89
2024-03-07T05:00:00	555.165	0	0	73.13
2024-03-07T06:00:00	557.396	0	0	84.27
2024-03-07T07:00:00	518.779	0	0	103.2
2024-03-07T08:00:00	487.225	0	0	96.7
2024-03-07T09:00:00	450.489	0	0	79.09
2024-03-07T10:00:00	394.756	0	0	71.31
2024-03-07T11:00:00	349.284	0	0	66.16
2024-03-07T12:00:00	325.531	0	0	61.69
2024-03-07T13:00:00	334.253	0	0	60.26
2024-03-07T14:00:00	364.766	0	0	63.33
2024-03-07T15:00:00	407.91	0	0	66.04
2024-03-07T16:00:00	457.172	0	0	69.92
2024-03-07T17:00:00	491.137	0	0	89.2
2024-03-07T18:00:00	471.527	0	0	105.71
2024-03-07T19:00:00	446.887	0	0	90.3
2024-03-07T20:00:00	420.966	0	0	82.49
2024-03-07T21:00:00	407.344	0	0	73.35
2024-03-07T22:00:00	402.18	0	0	73.32
2024-03-07T23:00:00	393.207	0	0	67.72
2024-03-08T00:00:00	382.336	0	0	68.45
2024-03-08T01:00:00	375.431	0	0	66.96
2024-03-08T02:00:00	370.135	0	0	67.01
2024-03-08T03:00:00	366.853	0	0	65.99
2024-03-08T04:00:00	375.985	0	0	66.3
2024-03-08T05:00:00	383.437	0	0	67.11
2024-03-08T06:00:00	388.167	0	0	82.91
2024-03-08T07:00:00	351.817	0	0	95.06
2024-03-08T08:00:00	311.52	0	0	88.89
2024-03-08T09:00:00	262.054	0	0	74.36
2024-03-08T10:00:00	198.622	0	0	57.59
2024-03-08T11:00:00	157.304	0	0	52.05
2024-03-08T12:00:00	140.43	0	0	21.77
2024-03-08T13:00:00	137.925	0	0	4.26
2024-03-08T14:00:00	142.863	0	0	24.2
2024-03-08T15:00:00	155.707	0	0	40.25
2024-03-08T16:00:00	199.918	0	0	55.74
2024-03-08T17:00:00	256.831	0	0	71.98
2024-03-08T18:00:00	261.034	0	0	83.76
2024-03-08T19:00:00	244.4	0	0	79.98
2024-03-08T20:00:00	238.417	0	0	71.46
2024-03-08T21:00:00	230.895	0	0	64.9
2024-03-08T22:00:00	235.761	0	0	65.03
2024-03-08T23:00:00	234.177	0	0	59.89
2024-03-09T00:00:00	226.15	0	0	56.56
2024-03-09T01:00:00	228.967	0	0	54.91
2024-03-09T02:00:00	231.737	0	0	53.72
2024-03-09T03:00:00	231.793	0	0	52.56
2024-03-09T04:00:00	226.576	0	0	48.6
2024-03-09T05:00:00	226.922	0	0	47.79
2024-03-09T06:00:00	233.179	0	0	50.47
2024-03-09T07:00:00	223.659	0	0	53.06
2024-03-09T08:00:00	196.978	0	0	53.06
2024-03-09T09:00:00	164.621	0	0	48.12
2024-03-09T10:00:00	142.347	0	0	32.94
2024-03-09T11:00:00	133.945	0	0	0.2
2024-03-09T12:00:00	132.893	0	0	-1.15
2024-03-09T13:00:00	136.187	0	0	-5.02
2024-03-09T14:00:00	143.332	0	0	-0.04
2024-03-09T15:00:00	159.987	0	0	28.19
2024-03-09T16:00:00	205.739	0	0	52.64
2024-03-09T17:00:00	265.717	0	0	69.49
2024-03-09T18:00:00	281.182	0	0	78.02
2024-03-09T19:00:00	262.203	0	0	74.99
2024-03-09T20:00:00	231.254	0	0	67.26
2024-03-09T21:00:00	224.266	0	0	60.47
2024-03-09T22:00:00	227.639	0	0	60.53
2024-03-09T23:00:00	229.139	0	0	57.29
2024-03-10T00:00:00	223.932	0	0	48.65
2024-03-10T01:00:00	218.373	0	0	46.06
2024-03-10T02:00:00	215.885	0	0	40.98
2024-03-10T03:00:00	217.198	0	0	35.55
2024-03-10T04:00:00	213.307	0	0	32.39
2024-03-10T05:00:00	209.427	0	0	32.28
2024-03-10T06:00:00	205.737	0	0	33.91
2024-03-10T07:00:00	194.653	0	0	39.49
2024-03-10T08:00:00	172.535	0	0	34.82
2024-03-10T09:00:00	165.528	0	0	25.25
2024-03-10T10:00:00	155.176	0	0	2.35
2024-03-10T11:00:00	149.823	0	0	-0.1
2024-03-10T12:00:00	151.516	0	0	-8.24
2024-03-10T13:00:00	155.004	0	0	-9.98
2024-03-10T14:00:00	175.119	0	0	-0.51
2024-03-10T15:00:00	202.133	0	0	14.41
2024-03-10T16:00:00	236.105	0	0	47.96
2024-03-10T17:00:00	259.837	0	0	55.97
2024-03-10T18:00:00	268.747	0	0	66.35
2024-03-10T19:00:00	274.534	0	0	62.32
2024-03-10T20:00:00	278.911	0	0	57.14
2024-03-10T21:00:00	272.689	0	0	53.74
2024-03-10T22:00:00	278.118	0	0	53.08
2024-03-10T23:00:00	276.189	0	0	52.05
2024-03-11T00:00:00	272.244	0	0	48.93
2024-03-11T01:00:00	274.127	0	0	49.33
2024-03-11T02:00:00	279.137	0	0	50.21
2024-03-11T03:00:00	285.235	0	0	49.28
2024-03-11T04:00:00	299.583	0	0	49.99
2024-03-11T05:00:00	319.08	0	0	56.3
2024-03-11T06:00:00	348.362	0	0	76.64
2024-03-11T07:00:00	341.286	0	0	82.6
2024-03-11T08:00:00	316.143	0	0	85.59
2024-03-11T09:00:00	285.809	0	0	80.45
2024-03-11T10:00:00	261.803	0	0	71.2
2024-03-11T11:00:00	242.845	0	0	65.03
2024-03-11T12:00:00	243.289	0	0	60.79
2024-03-11T13:00:00	250.059	0	0	66.25
2024-03-11T14:00:00	286.852	0	0	67
2024-03-11T15:00:00	331.46	0	0	73.47
2024-03-11T16:00:00	382.136	0	0	80.19
2024-03-11T17:00:00	428.665	0	0	91.39
2024-03-11T18:00:00	454.36	0	0	100.7
2024-03-11T19:00:00	469.337	0	0	108.01
2024-03-11T20:00:00	497.635	0	0	87.99
2024-03-11T21:00:00	516.527	0	0	76.71
2024-03-11T22:00:00	525.577	0	0	75.04
2024-03-11T23:00:00	531.532	0	0	67.08
2024-03-12T00:00:00	538.342	0	0	69.19
2024-03-12T01:00:00	538.558	0	0	65.56
2024-03-12T02:00:00	541.195	0	0	66.51
2024-03-12T03:00:00	541.33	0	0	65.2
2024-03-12T04:00:00	551.867	0	0	66.58
2024-03-12T05:00:00	560.43	0	0	71.37
2024-03-12T06:00:00	562.083	0	0	87.06
2024-03-12T07:00:00	533.28	0	0	96.55
2024-03-12T08:00:00	504.477	0	0	100.78
2024-03-12T09:00:00	486.723	0	0	93.81
2024-03-12T10:00:00	469.775	0	0	85.42
2024-03-12T11:00:00	458.237	0	0	80.68
2024-03-12T12:00:00	461.067	0	0	78.44
2024-03-12T13:00:00	469.342	0	0	78.26
2024-03-12T14:00:00	482.618	0	0	79.02
2024-03-12T15:00:00	509.499	0	0	86.34
2024-03-12T16:00:00	534.279	0	0	101.61
2024-03-12T17:00:00	550.872	0	0	113.06
2024-03-12T18:00:00	549.289	0	0	134.92
2024-03-12T19:00:00	547.674	0	0	124.57
2024-03-12T20:00:00	563.742	0	0	97.48
2024-03-12T21:00:00	559.759	0	0	83.63
2024-03-12T22:00:00	549.017	0	0	78.93
2024-03-12T23:00:00	537.151	0	0	70.33
2024-03-13T00:00:00	543.135	0	0	63.93
2024-03-13T01:00:00	534.63	0	0	62.3
2024-03-13T02:00:00	527.363	0	0	61.79
2024-03-13T03:00:00	518.379	0	0	61.37
2024-03-13T04:00:00	517.024	0	0	64
2024-03-13T05:00:00	520.306	0	0	66.8
2024-03-13T06:00:00	514.811	0	0	77.32
2024-03-13T07:00:00	472.854	0	0	88.27
2024-03-13T08:00:00	447.967	0	0	89.91
2024-03-13T09:00:00	428.537	0	0	77.71
2024-03-13T10:00:00	398.817	0	0	68.07
2024-03-13T11:00:00	378.342	0	0	64.85
2024-03-13T12:00:00	371.94	0	0	64.61
2024-03-13T13:00:00	377.828	0	0	64.83
2024-03-13T14:00:00	387.895	0	0	63.96
2024-03-13T15:00:00	409.951	0	0	67.84
2024-03-13T16:00:00	445.517	0	0	73.53
